marital,education,housing,loan,contact,month,day_of_week,duration,campaign,previous,p_outcome,emp_var_rate,cons_price_idx,euribor_3m,deposit,job_categories,age_categories
married,basic_9y,1,1,telephone,may,wednesday,344,2,0,unknown,4,2,5.0,0,management,30-50
single,university_degree,1,0,telephone,may,wednesday,8,4,0,unknown,4,2,5.0,0,entrepreneur,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,489,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,wednesday,328,1,0,unknown,4,2,5.0,0,housemaid,30-50
married,high_school,0,0,telephone,may,wednesday,201,1,0,unknown,4,2,5.0,0,technician,under_the_30
married,university_degree,1,0,telephone,may,wednesday,117,2,0,unknown,4,2,5.0,0,management,50-60
married,university_degree,0,0,telephone,may,wednesday,226,1,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,high_school,0,0,telephone,may,wednesday,97,2,0,unknown,4,2,5.0,0,entrepreneur,30-50
single,high_school,0,0,telephone,may,wednesday,438,1,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,0,0,telephone,may,wednesday,174,1,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,university_degree,0,0,telephone,may,wednesday,675,1,0,unknown,4,2,5.0,0,management,30-50
married,basic_9y,0,0,telephone,may,wednesday,123,18,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,257,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,0,telephone,may,wednesday,266,2,0,unknown,4,2,5.0,0,technician,30-50
single,university_degree,1,0,telephone,may,wednesday,145,3,0,unknown,4,2,5.0,0,management,30-50
single,basic_9y,0,0,telephone,may,wednesday,232,4,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,professional_course,0,0,telephone,may,wednesday,97,2,0,unknown,4,2,5.0,0,retired,30-50
married,basic_6y,1,0,telephone,may,wednesday,91,3,0,unknown,4,2,5.0,0,retired,50-60
married,university_degree,0,0,telephone,may,wednesday,83,2,0,unknown,4,2,5.0,0,management,30-50
married,professional_course,0,0,telephone,may,wednesday,314,2,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,0,0,telephone,may,wednesday,694,2,0,unknown,4,2,5.0,1,unemployed,under_the_30
married,unknown,0,0,telephone,may,wednesday,146,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,149,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
single,unknown,1,0,telephone,may,wednesday,591,2,0,unknown,4,2,5.0,0,admin,under_the_30
divorced,basic_4y,1,0,telephone,may,wednesday,288,3,0,unknown,4,2,5.0,0,housemaid,50-60
married,basic_4y,0,0,telephone,may,wednesday,36,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,191,2,0,unknown,4,2,5.0,0,services,30-50
married,unknown,0,0,telephone,may,wednesday,97,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,1,0,telephone,may,wednesday,71,2,0,unknown,4,2,5.0,0,blue-collar,30-50
single,high_school,1,0,telephone,may,wednesday,275,2,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,0,0,telephone,may,wednesday,187,4,0,unknown,4,2,5.0,0,technician,30-50
married,university_degree,1,0,telephone,may,wednesday,170,5,0,unknown,4,2,5.0,0,technician,30-50
married,basic_4y,0,0,telephone,may,wednesday,177,3,0,unknown,4,2,5.0,0,retired,30-50
married,basic_6y,0,0,telephone,may,wednesday,251,1,0,unknown,4,2,5.0,0,blue-collar,50-60
married,basic_4y,0,0,telephone,may,wednesday,152,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_6y,0,0,telephone,may,wednesday,463,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,wednesday,157,1,0,unknown,4,2,5.0,0,retired,30-50
divorced,university_degree,1,0,telephone,may,wednesday,74,2,0,unknown,4,2,5.0,0,admin,50-60
single,basic_4y,0,1,telephone,may,wednesday,179,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,professional_course,0,0,telephone,may,wednesday,796,1,0,unknown,4,2,5.0,1,technician,50-60
married,basic_9y,1,0,telephone,may,wednesday,160,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,wednesday,272,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,0,0,telephone,may,wednesday,296,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,1,telephone,may,wednesday,125,2,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,0,0,telephone,may,wednesday,81,2,0,unknown,4,2,5.0,0,technician,30-50
single,high_school,0,0,telephone,may,wednesday,189,3,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,1,0,telephone,may,wednesday,597,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,61,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,basic_9y,0,0,telephone,may,wednesday,53,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_4y,1,0,telephone,may,wednesday,159,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,198,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
single,high_school,1,0,telephone,may,wednesday,132,1,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,0,0,telephone,may,wednesday,664,2,0,unknown,4,2,5.0,1,admin,30-50
married,high_school,0,0,telephone,may,wednesday,290,1,0,unknown,4,2,5.0,0,services,30-50
married,professional_course,1,1,telephone,may,wednesday,184,2,0,unknown,4,2,5.0,0,technician,30-50
single,basic_4y,1,0,telephone,may,wednesday,51,1,0,unknown,4,2,5.0,0,unemployed,30-50
married,basic_9y,0,0,telephone,may,wednesday,119,1,0,unknown,4,2,5.0,0,admin,50-60
married,basic_6y,1,0,telephone,may,wednesday,260,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,1,telephone,may,wednesday,68,1,0,unknown,4,2,5.0,0,entrepreneur,50-60
single,university_degree,0,0,telephone,may,wednesday,99,2,0,unknown,4,2,5.0,0,management,under_the_30
single,basic_9y,0,0,telephone,may,wednesday,285,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,0,0,telephone,may,wednesday,247,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,81,4,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,244,6,0,unknown,4,2,5.0,0,admin,30-50
married,unknown,0,0,telephone,may,wednesday,227,1,0,unknown,4,2,5.0,0,services,50-60
divorced,university_degree,0,1,telephone,may,wednesday,289,2,0,unknown,4,2,5.0,0,management,30-50
married,basic_4y,0,0,telephone,may,wednesday,183,1,0,unknown,4,2,5.0,0,housemaid,30-50
married,high_school,0,0,telephone,may,wednesday,100,2,0,unknown,4,2,5.0,0,services,under_the_30
married,basic_6y,1,0,telephone,may,wednesday,648,1,0,unknown,4,2,5.0,1,management,30-50
married,basic_9y,1,0,telephone,may,wednesday,198,3,0,unknown,4,2,5.0,0,retired,30-50
married,university_degree,1,0,telephone,may,wednesday,536,7,0,unknown,4,2,5.0,0,housemaid,30-50
married,basic_9y,1,0,telephone,may,wednesday,173,1,0,unknown,4,2,5.0,0,admin,30-50
divorced,professional_course,0,0,telephone,may,wednesday,184,2,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,0,telephone,may,wednesday,282,2,0,unknown,4,2,5.0,0,management,30-50
single,university_degree,1,0,telephone,may,wednesday,269,2,0,unknown,4,2,5.0,0,technician,30-50
single,high_school,0,1,telephone,may,wednesday,176,6,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,0,0,telephone,may,wednesday,347,2,0,unknown,4,2,5.0,0,management,30-50
married,basic_9y,1,0,telephone,may,wednesday,88,3,0,unknown,4,2,5.0,0,technician,30-50
married,basic_6y,1,0,telephone,may,wednesday,279,2,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,professional_course,1,1,telephone,may,wednesday,294,3,0,unknown,4,2,5.0,0,services,30-50
single,basic_9y,0,0,telephone,may,wednesday,188,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,1,0,telephone,may,wednesday,116,6,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,0,0,telephone,may,wednesday,60,6,0,unknown,4,2,5.0,0,admin,30-50
divorced,professional_course,0,1,telephone,may,wednesday,217,2,0,unknown,4,2,5.0,0,retired,50-60
single,professional_course,0,0,telephone,may,wednesday,298,5,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,professional_course,0,0,telephone,may,wednesday,864,2,0,unknown,4,2,5.0,1,technician,50-60
married,high_school,0,0,telephone,may,wednesday,469,3,0,unknown,4,2,5.0,0,admin,30-50
divorced,basic_9y,0,1,telephone,may,wednesday,139,2,0,unknown,4,2,5.0,0,retired,50-60
divorced,unknown,0,0,telephone,may,wednesday,80,9,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,1,0,telephone,may,wednesday,67,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_9y,0,0,telephone,may,wednesday,129,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,0,0,telephone,may,wednesday,89,5,0,unknown,4,2,5.0,0,technician,30-50
divorced,university_degree,0,0,telephone,may,wednesday,346,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_6y,0,0,telephone,may,wednesday,47,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
single,university_degree,0,0,telephone,may,wednesday,244,3,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,0,0,telephone,may,wednesday,136,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,university_degree,0,0,telephone,may,wednesday,110,5,0,unknown,4,2,5.0,0,admin,30-50
divorced,basic_4y,1,1,telephone,may,wednesday,433,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,66,2,0,unknown,4,2,5.0,0,services,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,140,2,0,unknown,4,2,5.0,0,unemployed,50-60
married,basic_4y,1,0,telephone,may,wednesday,89,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,54,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,1,0,telephone,may,wednesday,172,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,high_school,0,0,telephone,may,wednesday,72,3,0,unknown,4,2,5.0,0,services,under_the_30
married,professional_course,1,1,telephone,may,wednesday,124,1,0,unknown,4,2,5.0,0,technician,50-60
married,basic_9y,1,0,telephone,may,wednesday,118,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,24,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,wednesday,357,1,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,0,0,telephone,may,wednesday,84,3,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,0,0,telephone,may,wednesday,239,2,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,1,0,telephone,may,wednesday,466,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,university_degree,1,0,telephone,may,wednesday,383,1,0,unknown,4,2,5.0,0,management,50-60
single,university_degree,0,1,telephone,may,wednesday,413,1,0,unknown,4,2,5.0,0,management,under_the_30
single,basic_6y,1,0,telephone,may,wednesday,101,2,0,unknown,4,2,5.0,0,services,30-50
married,basic_4y,0,0,telephone,may,wednesday,344,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,1,0,telephone,may,wednesday,360,1,0,unknown,4,2,5.0,0,unemployed,50-60
married,basic_9y,0,0,telephone,may,wednesday,79,2,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,university_degree,1,0,telephone,may,wednesday,314,2,0,unknown,4,2,5.0,0,retired,50-60
divorced,university_degree,0,0,telephone,may,wednesday,315,2,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,1,telephone,may,wednesday,117,2,0,unknown,4,2,5.0,0,technician,50-60
divorced,basic_6y,0,0,telephone,may,wednesday,229,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,wednesday,94,1,0,unknown,4,2,5.0,0,retired,30-50
married,unknown,1,1,telephone,may,wednesday,83,4,0,unknown,4,2,5.0,0,services,30-50
married,university_degree,1,1,telephone,may,wednesday,338,2,0,unknown,4,2,5.0,0,admin,30-50
single,high_school,0,0,telephone,may,wednesday,491,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,0,telephone,may,wednesday,167,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,1,0,telephone,may,wednesday,258,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_4y,0,0,telephone,may,wednesday,1730,1,0,unknown,4,2,5.0,1,retired,50-60
single,professional_course,0,0,telephone,may,wednesday,83,1,0,unknown,4,2,5.0,0,unemployed,30-50
married,basic_4y,0,0,telephone,may,wednesday,193,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,wednesday,249,2,0,unknown,4,2,5.0,0,admin,30-50
married,high_school,0,0,telephone,may,wednesday,629,2,0,unknown,4,2,5.0,0,admin,30-50
married,professional_course,1,0,telephone,may,wednesday,260,2,0,unknown,4,2,5.0,0,technician,30-50
single,basic_9y,0,1,telephone,may,wednesday,202,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,wednesday,471,5,0,unknown,4,2,5.0,0,blue-collar,30-50
single,university_degree,0,0,telephone,may,wednesday,217,5,0,unknown,4,2,5.0,0,self-employed,under_the_30
married,basic_9y,0,0,telephone,may,wednesday,300,3,0,unknown,4,2,5.0,0,services,50-60
married,basic_9y,1,0,telephone,may,wednesday,94,3,0,unknown,4,2,5.0,0,services,under_the_30
single,high_school,0,0,telephone,may,wednesday,397,1,0,unknown,4,2,5.0,0,services,under_the_30
married,high_school,0,0,telephone,may,wednesday,157,2,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_4y,1,0,telephone,may,wednesday,238,8,0,unknown,4,2,5.0,0,housemaid,30-50
married,basic_9y,0,0,telephone,may,wednesday,389,4,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,1,telephone,may,wednesday,667,3,0,unknown,4,2,5.0,0,blue-collar,30-50
single,university_degree,0,0,telephone,may,wednesday,376,4,0,unknown,4,2,5.0,0,management,under_the_30
single,university_degree,0,0,telephone,may,wednesday,23,16,0,unknown,4,2,5.0,0,technician,30-50
married,high_school,1,0,telephone,may,wednesday,133,1,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,1,0,telephone,may,wednesday,251,3,0,unknown,4,2,5.0,0,services,30-50
married,basic_6y,1,0,telephone,may,wednesday,115,1,0,unknown,4,2,5.0,0,blue-collar,30-50
single,basic_9y,1,1,telephone,may,wednesday,124,1,0,unknown,4,2,5.0,0,services,30-50
married,university_degree,0,0,telephone,may,wednesday,96,1,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,0,1,telephone,may,wednesday,691,5,0,unknown,4,2,5.0,1,management,30-50
married,basic_6y,1,1,telephone,may,wednesday,87,2,0,unknown,4,2,5.0,0,housemaid,30-50
married,unknown,1,0,telephone,may,wednesday,126,2,0,unknown,4,2,5.0,0,entrepreneur,50-60
single,basic_9y,0,0,telephone,may,wednesday,259,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,basic_9y,0,0,telephone,may,wednesday,330,5,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,0,telephone,may,wednesday,198,3,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,1,1,telephone,may,wednesday,429,10,0,unknown,4,2,5.0,0,entrepreneur,50-60
married,basic_4y,0,0,telephone,may,wednesday,545,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,44,7,0,unknown,4,2,5.0,0,blue-collar,30-50
single,unknown,1,0,telephone,may,wednesday,279,2,0,unknown,4,2,5.0,0,admin,under_the_30
married,high_school,0,0,telephone,may,wednesday,136,2,0,unknown,4,2,5.0,0,services,30-50
married,professional_course,0,0,telephone,may,wednesday,48,2,0,unknown,4,2,5.0,0,technician,50-60
married,basic_4y,0,1,telephone,may,wednesday,449,4,0,unknown,4,2,5.0,0,blue-collar,30-50
single,university_degree,0,0,telephone,may,wednesday,362,3,0,unknown,4,2,5.0,0,admin,30-50
single,basic_9y,1,0,telephone,may,wednesday,99,2,0,unknown,4,2,5.0,0,technician,30-50
single,professional_course,1,0,telephone,may,wednesday,207,3,0,unknown,4,2,5.0,0,technician,30-50
married,university_degree,0,0,telephone,may,wednesday,297,14,0,unknown,4,2,5.0,0,technician,30-50
married,basic_9y,1,0,telephone,may,wednesday,172,1,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,158,10,0,unknown,4,2,5.0,0,housemaid,30-50
divorced,basic_4y,1,0,telephone,may,wednesday,180,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,basic_4y,1,0,telephone,may,wednesday,410,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,57,4,0,unknown,4,2,5.0,0,entrepreneur,30-50
single,university_degree,0,1,telephone,may,wednesday,424,3,0,unknown,4,2,5.0,0,admin,30-50
single,university_degree,0,1,telephone,may,wednesday,74,2,0,unknown,4,2,5.0,0,admin,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,96,4,0,unknown,4,2,5.0,0,blue-collar,30-50
single,professional_course,0,1,telephone,may,wednesday,109,2,0,unknown,4,2,5.0,0,technician,under_the_30
divorced,high_school,0,0,telephone,may,wednesday,52,2,0,unknown,4,2,5.0,0,entrepreneur,30-50
single,professional_course,0,0,telephone,may,wednesday,26,5,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,506,2,0,unknown,4,2,5.0,0,retired,50-60
married,high_school,0,0,telephone,may,wednesday,173,3,0,unknown,4,2,5.0,0,admin,under_the_30
married,high_school,0,0,telephone,may,wednesday,643,2,0,unknown,4,2,5.0,0,admin,50-60
married,professional_course,1,0,telephone,may,wednesday,77,3,0,unknown,4,2,5.0,0,technician,30-50
single,university_degree,0,1,telephone,may,wednesday,95,2,0,unknown,4,2,5.0,0,management,30-50
married,basic_9y,1,0,telephone,may,wednesday,463,2,0,unknown,4,2,5.0,0,blue-collar,50-60
married,high_school,1,0,telephone,may,wednesday,25,1,0,unknown,4,2,5.0,0,admin,30-50
single,professional_course,1,0,telephone,may,wednesday,104,2,0,unknown,4,2,5.0,0,technician,under_the_30
married,basic_4y,0,0,telephone,may,wednesday,267,2,0,unknown,4,2,5.0,0,blue-collar,50-60
divorced,basic_9y,1,0,telephone,may,wednesday,64,1,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_9y,0,0,telephone,may,wednesday,340,3,0,unknown,4,2,5.0,0,blue-collar,under_the_30
divorced,university_degree,0,0,telephone,may,wednesday,325,2,0,unknown,4,2,5.0,0,admin,30-50
married,basic_4y,0,0,telephone,may,wednesday,528,2,0,unknown,4,2,5.0,0,management,50-60
divorced,university_degree,1,0,telephone,may,wednesday,1277,2,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,0,1,telephone,may,wednesday,363,4,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_4y,1,0,telephone,may,wednesday,411,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,1,0,telephone,may,wednesday,245,2,0,unknown,4,2,5.0,0,blue-collar,30-50
single,high_school,0,0,telephone,may,wednesday,313,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,basic_4y,1,0,telephone,may,wednesday,140,5,0,unknown,4,2,5.0,0,blue-collar,30-50
divorced,basic_9y,1,0,telephone,may,wednesday,25,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,basic_6y,1,0,telephone,may,wednesday,157,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,0,1,telephone,may,wednesday,157,2,0,unknown,4,2,5.0,0,admin,30-50
married,university_degree,0,0,telephone,may,wednesday,386,3,0,unknown,4,2,5.0,0,entrepreneur,30-50
married,basic_9y,0,0,telephone,may,wednesday,593,2,0,unknown,4,2,5.0,0,technician,30-50
divorced,high_school,0,1,telephone,may,wednesday,176,2,0,unknown,4,2,5.0,0,services,30-50
single,basic_4y,0,0,telephone,may,wednesday,189,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,university_degree,1,0,telephone,may,wednesday,165,4,0,unknown,4,2,5.0,0,services,30-50
married,basic_9y,0,0,telephone,may,wednesday,48,5,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,university_degree,1,0,telephone,may,wednesday,51,4,0,unknown,4,2,5.0,0,management,30-50
married,basic_4y,0,1,telephone,may,wednesday,99,2,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,1,0,telephone,may,wednesday,452,2,0,unknown,4,2,5.0,0,services,under_the_30
married,university_degree,0,1,telephone,may,wednesday,187,3,0,unknown,4,2,5.0,0,management,50-60
single,basic_9y,1,0,telephone,may,wednesday,335,2,0,unknown,4,2,5.0,0,blue-collar,under_the_30
married,high_school,0,0,telephone,may,wednesday,110,8,0,unknown,4,2,5.0,0,services,30-50
single,unknown,0,0,telephone,may,wednesday,299,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,professional_course,1,1,telephone,may,wednesday,85,3,0,unknown,4,2,5.0,0,self-employed,under_the_30
married,basic_9y,0,1,telephone,may,wednesday,234,3,0,unknown,4,2,5.0,0,blue-collar,30-50
married,high_school,0,0,telephone,may,wednesday,264,2,0,unknown,4,2,5.0,0,admin,50-60
